subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
FIG022199: FAD-binding protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-7.6661765353953	-7.90054964191433	-7.27165365755154	0.990445333809175	3.45448585608706	-5.47395301618693	8.58853635484852	0.615225828794915	9.31052839576106	0.2677152458657	-2.88531451832671	4.50909498450202	0.38065525187642	0.378345991528742	0.754161647551983	0.450121291730715	0.776396890522054
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	4.05183882981621	4.55170866859202	3.96157998946485	-0.592371760687589	2.12004016231663	-4.1900628478961	2.89634526165318	0.179887886419436	4.34503096593581	-0.267678046328385	-6.00961841625127	3.02082748382219	0.421875016292319	0.363008559797863	0.768048079751954	0.548020175934747	0.852904481925609
Electron transfer flavoprotein, alpha subunit FixB	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-3.7061929266169	-2.35400672599304	-6.11015090747195	-2.07742677452375	6.88957658470105	-12.2115720986109	12.3735464658991	0.762878490936585	16.1100511372584	-0.2670244449295	-6.15890148031746	3.30927973703773	0.395312522275204	0.546676494414912	0.843434722069543	0.498533707971595	0.826706248013442
Dehydrosqualene desaturase (EC 1.14.99.-) (Diapophytoene desaturase) (4,4'-diapophytoene desaturase)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	-7.61804516502209	-7.89616296503021	-7.29946315757961	0.969892116365617	3.32042272866632	-5.49146509039447	8.04372565094083	0.609067652751421	9.38085497845506	0.256229017109712	-2.73723577439797	5.21918278101214	0.370312528288052	0.378915252619245	0.75006409828959	0.441948434692243	0.767353750711886
Phosphatidylglycerophosphatase A (EC 3.1.3.27)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	2.50793036809115	2.62218059849468	2.37472744244302	-0.612817360494838	2.53617992634056	-5.68769388828416	3.40308561430315	0.299450641187308	5.71476884138021	-0.251420774388684	-4.56282240255057	2.55642035084657	0.387500024108662	0.371195649816302	0.772274517145988	0.486264823605188	0.825835566216026
D-beta-hydroxybutyrate permease	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	5.24495950269453	5.24495950269453	5.57259675881433	0.487121909224351	1.66262821315526	-2.84068089036932	3.26440832278584	0.104132987190758	4.66506005412603	0.242835807340357	-3.55588579290801	5.67751977163728	0.410296430654863	0.488934488263592	0.835562256416205	0.488923059332309	0.827298885457259
Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-4.40792230608812	-4.66355252572742	-2.60363037825218	1.411254563141	4.89296560586151	-9.91112780003615	9.56899285480196	0.685424965430827	15.2670622495923	0.238572063046991	-4.31002616629528	4.87971395522681	0.408736368601637	0.608539949051182	0.87096814339807	0.506160067196735	0.831422150887373
4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	polyprenyl_synthesis	5.77519858632576	5.91541585533572	5.503030949203	-0.326201388229712	1.42139796021171	-3.22466481964752	1.8454401209516	0.0721087236836133	3.90942322130609	-0.229717068389425	-8.22526269132862	4.2355316361244	0.373437527511932	0.34369853613842	0.757163875688591	0.348075722168698	0.763564847424389
Lysophospholipase L2 (EC 3.1.1.5)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	6.38508197235415	6.63731042242514	6.25105972157548	-0.368721087010419	1.21091836724496	-2.13697668908431	2.14875974507872	0.0873352253163169	3.52218934169921	-0.229443036193065	-8.11379198122363	4.32799264523732	0.401562520834689	0.752055543142647	0.932711866214445	0.480187382277166	0.822728900194323
Oleoyl-[acyl carrier protein] thioesterase of FASI (EC 3.1.2.14)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	-7.57693892347477	-7.77633459147764	-7.30508317796847	0.783981502261158	2.95393657019544	-5.06542020926728	6.56738838311	0.577489139653124	7.90732984934411	0.22342865028325	-2.70305852808994	4.01211085736239	0.401562520834689	0.466606262397977	0.793814904554156	0.502703650355063	0.795599099233072
Hydroxyneurosporene synthase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-7.77291959092473	-7.36597760664197	-8.21807777138437	-1.63269558623921	6.65780411070041	-13.134613406318	11.9702146214048	0.846722304277318	16.0603127102898	-0.219835414036064	-5.15725013892815	3.37425498077342	0.404687520122571	0.553007061295932	0.843571427544619	0.56843992887917	0.847118194669324
Lysophospholipid acyltransferase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	1.21524617403732	1.82721386026377	0.736500586056783	-0.690909010293858	3.12235166262914	-4.79906621107244	5.47338540460659	0.306638615679453	6.68959047430267	-0.217617118966354	-5.24493631220978	3.84534531556409	0.382215313903708	0.625468961065077	0.891104038272471	0.429456198310204	0.800919003480636
3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.60)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-6.85449431661616	-7.51155863322552	-6.12858887761609	1.40169663283865	7.01684178606191	-11.2805866624429	13.8811149874584	1.18396847751426	16.0487730583213	0.199011410630799	-2.69671237526128	4.42738235340189	0.404056182449325	0.503051788079076	0.824134803995275	0.53511235765009	0.834086958819494
3-oxoacyl-[ACP] reductase (EC 1.1.1.100)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-0.678630523820319	-0.69056315935506	-0.613331541415038	0.347221877686152	1.64789147617342	-2.17380269888888	3.89609386563469	0.204965219536951	4.03592021243108	0.195440368246267	-2.78622473548167	5.24352403904137	0.407176306549622	0.346295897710473	0.757637378074624	0.458801828492715	0.813048262062012
Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Isoprenoid_Biosynthesis	2.48084177278862	2.44759294246582	3.09172165133157	0.412510187967779	2.24014367243267	-3.14230900231398	3.66540573221596	0.132766054236019	3.86646598035365	0.193275144085078	-3.14211342084414	5.94486242124859	0.400000021192742	0.617792106618476	0.889402729836016	0.62512440394358	0.882139899089102
3-oxoacyl-[ACP] synthase (EC 2.3.1.41) FabV like	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-3.82834897918632	-4.16668950081803	-2.68762322483217	1.3317932662286	5.2865230855228	-9.47030290985706	12.6363926712465	0.706992183048764	14.121470343631	0.192937434608853	-3.68690662835877	5.93569741347591	0.403125020477975	0.495840873471139	0.822239019326284	0.509808206499383	0.834083700434116
Phosphatidylserine decarboxylase (EC 4.1.1.65)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	6.57385390526749	6.64961877184917	6.34435781031965	-0.228074388296941	1.11205605319463	-1.82066735236567	1.86993018353243	0.118318185912978	2.70134269777777	-0.189721664451836	-5.74948488400291	4.76718859962427	0.408736368601637	0.791100127893739	0.944284352297185	0.514685754454524	0.838227288176959
Conserved protein IgrD	Fatty Acids, Lipids, and Isoprenoids	NA	Cholesterol_catabolic_operon_in_Mycobacteria	-8.80849777316273	-8.24826037659337	-9.19211188116654	-1.1367474860863	5.37628888720131	-12.2671003002435	8.42824538744781	0.820425876862864	13.7387767169118	-0.188041966512114	-4.30544861855914	2.99297694200144	0.407176306549622	0.479622239541495	0.802491767981759	0.519479830830934	0.811881724800238
8-amino-7-oxononanoate synthase (EC 2.3.1.47)	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Sphingolipid_biosynthesis	5.0263881748281	5.6920997452679	4.71820579698476	-0.398571732782682	2.12006148807725	-4.86719555160697	3.62888204785576	0.211599328053076	5.26870299417136	-0.187501226699765	-6.84672147997917	3.56260870132623	0.418096740938267	0.452338422437603	0.817223668355601	0.575894186115742	0.863299610347639
Transcriptional activatory protein CaiF	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-6.0652314775983	-6.2903062445287	-4.96817574757281	1.74295716541637	7.75453454564314	-11.9618300292425	14.6828448630683	1.23045531396558	18.9264666993147	0.18743364124261	-3.1328370639883	3.98438383946418	0.410937518713548	0.485588426054065	0.817710042441616	0.598642770735457	0.863250232907081
omega-3 polyunsaturated fatty acid synthase subunit, PfaA	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Polyunsaturated_Fatty_Acids_synthesis	-5.19007422035716	-4.81910828889866	-5.45708836898695	-0.829798069507872	4.71971428058269	-11.5538655724192	8.24552591282559	0.680067663120049	13.7946345655829	-0.187387368088039	-4.29843625086613	3.79371755245474	0.390625023370703	0.492229214381628	0.814320374225369	0.485196015285025	0.814531576450292
Glycosyl-4,4'-diaponeurosporenoate acyltransferase precursor (EC 2.3.1.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	1.98527629653066	1.7001801362575	2.82067099517016	0.625454675888721	2.63442449878895	-5.24194164469865	3.34548606874528	0.140653479960675	6.57275097538009	0.183777863026239	-8.05157002784832	6.89588890439455	0.436817485721281	0.917761113026612	0.97743749516688	0.699929400127736	0.90867875358566
[Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	1.47877462926676	2.32656955448556	1.47877462926676	1.00181485274893	5.64097879949452	-6.41696365224569	10.5766450713463	0.297655211857255	9.41031811715628	0.175367972679094	-4.70636833059476	9.22934454546769	0.436817485721281	0.690421635145586	0.914341398219466	0.638299889448787	0.886790199979001
Fatty acid degradation regulator YsiA, TetR family	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	-3.50619662608775	-3.1430035814031	-3.73267980887286	-0.840767467710196	4.19898870503435	-11.9490413785029	5.1859744683367	0.513667134210126	13.5914682821113	-0.171977668171827	-6.27914553632565	2.64747459804637	0.412500018364311	0.266159951272026	0.71071515976438	0.509817763022581	0.833631212844322
Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	7.33176413051243	7.41514343972979	7.31702565987942	-0.145244396674814	0.854441278839817	-1.54141212862549	1.57186788381496	0.127759076290281	2.21461854799451	-0.171511698417927	-3.99370999357704	3.8587363459857	0.442187511921351	0.659857518340059	0.904240927892788	0.63317657816255	0.884477345023342
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	9.74883245067781	9.84277882287331	9.62694534721404	-0.169305872785953	0.917465236456014	-1.93202444231366	1.15523014788354	0.0823474473735455	2.50045885077774	-0.162604424292563	-7.08177468965612	4.13791006523655	0.435937513251067	0.439961909598174	0.81018483741988	0.659168714412523	0.893987626000953
Fatty acyl-coenzyme A elongase 1	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	-7.7051831793049	-7.87105528205172	-7.60820550745764	0.566497670008296	3.08073846790459	-4.8558730863359	6.61850846075203	0.473824167986336	8.25120577906047	0.159323091522188	-3.12910743863676	4.57489380000245	0.423437515950666	0.487665278251156	0.806310839135178	0.531472421734612	0.818801655122075
FIG017861: hypothetical protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-5.2257183940273	-4.81751027013221	-6.29240222832708	-1.05091191874009	5.83953053979235	-12.5693057832743	9.4802117237328	0.847260584784893	15.6283041616027	-0.155662199642359	-4.24830039986212	3.24748401795478	0.44843751060317	0.583552824217742	0.862557189619936	0.744389390601659	0.920965233021536
Phytoene synthase (EC 2.5.1.32)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-5.30274069569586	-5.80280228955966	-4.85909169125267	1.01589288980265	5.76029880431268	-8.99126914731415	13.7186294811334	0.957577953263067	14.9220289915691	0.155614721411248	-2.80515230190402	4.09419611915292	0.42500001561	0.512108829929853	0.82571057867191	0.556173497071814	0.847933636165328
4'-phosphopantetheinyl transferase (EC 2.7.8.-), inferred for PFA pathway	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Polyunsaturated_Fatty_Acids_synthesis	-1.17104526413852	-1.28341877655181	-0.912662122002208	0.343122382234295	2.15761237282704	-3.65747271261406	3.58439296194027	0.28213579084941	4.38603001249292	0.154224678392836	-4.36614436197779	5.05331447582003	0.426562515270299	0.827875874506568	0.953037635479411	0.603322760830501	0.871753010537649
Geranylgeranyl reductase (EC 1.3.1.83)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	0.570399703810111	0.745771490197381	-0.00493564667109148	-0.217675378577612	1.58565711763049	-2.83464810997248	2.59240907285134	0.186762051080364	3.38315169899689	-0.149820528229303	-4.80058278430632	4.57614165294864	0.437500012917482	0.647808064410146	0.898235488071403	0.74009064658252	0.921392854898779
Lipid carrier protein IgrF	Fatty Acids, Lipids, and Isoprenoids	NA	Cholesterol_catabolic_operon_in_Mycobacteria	-8.95924434880546	-8.74350261429387	-9.08936320532027	-0.757897503358441	4.78870415412328	-10.4436913011279	8.94904262839451	0.82900372579877	13.9313725197737	-0.146896960074895	-4.78695931231024	3.15363303021478	0.429687514593698	0.576690050312615	0.849409659193916	0.572456882320466	0.839476617262222
Polyhydroxyalkanoic acid synthase	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	-2.41685293080746	-2.42031120507747	-2.17456382018013	0.808525128923453	4.4252077762402	-11.5715997615025	9.95259008700508	0.538791813083386	15.4993031050992	0.146755178873866	-5.89361764575089	5.09571289975469	0.417187517323441	0.736378799919758	0.92027456966508	0.601016763325684	0.871650172848595
FIG035331: hypothetical protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-5.98797373171221	-6.04666932119126	-5.93265591008877	1.04324199148093	6.54087054820551	-11.8205102855307	12.8089320114242	1.25502519380361	15.9326219508216	0.142568025635348	-3.01085178348681	3.69185186954151	0.432137299513371	0.619713399528603	0.872601511744962	0.655220094340644	0.886278990952794
Isopentenyl phosphate kinase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Isoprenoid_Biosynthesis	-7.82660249195794	-7.65198411578594	-8.01133116202828	-0.482595194773364	3.05563908145549	-7.09648583619603	5.2757380561589	0.537467362053539	8.14180387975568	-0.134862983993843	-4.89632811988417	2.9113369898157	0.429017175379004	0.483311796701706	0.802745311754924	0.508819402346879	0.809747419992188
Isopentenyl-diphosphate delta-isomerase (EC 5.3.3.2)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	polyprenyl_synthesis	7.70135249847945	7.70135249847945	7.75430789215842	0.201803206864009	1.39374491922189	-2.42231720974456	2.38217728011628	0.114902725865288	3.68434692557453	0.133258742114309	-4.00212990700349	6.74329604265804	0.4414976719363	0.704496176136612	0.918683138400475	0.685640368242439	0.903910873534172
Phytoene desaturase, pro-zeta-carotene producing (EC 1.-.-.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-7.51189604455296	-7.38323932678515	-7.6671772672512	-0.601185269624418	4.17994564799253	-8.96856101163202	6.22427477303941	0.678854379543175	10.2459082893385	-0.133136758454502	-5.08106977531561	3.14736823096908	0.43281251392068	0.479086966270637	0.807236682070109	0.525840415872827	0.817339427620488
2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	4.73195787688695	4.73195787688695	4.71435833482103	0.212926460880035	1.63550534588405	-2.72742396078211	2.74686597669019	0.119298478323253	3.55915016040472	0.115946776356258	-4.18653593818545	4.86871712698643	0.465625007026818	0.958742559829979	0.987863224323014	0.89310090064734	0.972348276712974
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	8.7375415058603	8.85121420928143	8.60812013241518	-0.135669156759489	0.915812218090069	-1.87110763446572	1.5608786221873	0.0720747745939907	2.49795731151217	-0.114875120157642	-4.67844577903623	4.39587712253353	0.452418106462437	0.769645171974992	0.937892456753276	0.697130184540692	0.907787186869633
omega-3 polyunsaturated fatty acid synthase subunit, PfaC	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Polyunsaturated_Fatty_Acids_synthesis	-9.26753688659327	-8.96873788705022	-9.50744624875028	-0.593788598734355	4.47477099359318	-9.53347508023024	8.36103290075851	0.72828214239551	12.9478960513574	-0.111208041978076	-5.26488844168957	4.04761546683039	0.4492979823089	0.469616004068193	0.800248809592357	0.518541938421486	0.810010846038135
Electron transfer flavoprotein, beta subunit FixA	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	-5.98628439504566	-5.9616908381028	-6.06151639119912	0.65335576919988	6.05142304836141	-10.2872638085508	11.9193133478948	0.735424355240053	15.8175347954459	0.11011431586816	-3.66107453096807	5.87546679136157	0.460218416856095	0.607980977936175	0.871421717781672	0.731472692361818	0.915267914796452
Beta-carotene ketolase (EC 1.14.-.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-3.11900970088784	-3.31122142265128	-2.95988677419249	0.388780398021519	2.68333655733043	-9.41196946324694	8.75464494591992	0.329608526054567	12.6541746197562	0.104836080486035	-8.29187915438738	6.99049435197914	0.418096740938267	0.732537404248128	0.920582396851158	0.594002190727229	0.864055477207091
Lysophospholipase (EC 3.1.1.5)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	4.23314801027301	4.3147935950998	4.18577045461165	-0.165457295398904	1.59654840753545	-2.85628157290716	3.43455622624567	0.223403814014762	4.48406410725694	-0.0984818655459739	-4.15642254902529	5.73067856328033	0.442187511921351	0.890756175113635	0.970796578060429	0.781568494392604	0.936652155084698
Geranyl-CoA carboxylase carboxyl transferase subunit	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic_terpenes_utilization	-9.42561312258285	-9.20246032670268	-9.60014665197637	-0.376771716405258	4.10657985355623	-10.6251900208303	8.32060729863342	0.754477106153949	13.5379482175821	-0.0811001185696141	-4.52846459178269	3.1875376349945	0.457812508644603	0.457856292628117	0.790933053014881	0.471404599174046	0.788613717294693
Trans-2,3-enoyl-cozyme A reductase of elongase (EC 1.-.-.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	-7.80134338027823	-7.88342351320372	-7.72543636910648	0.262724018628257	3.30296253911533	-5.54747925799536	6.68617241993999	0.562998446623719	8.62300506915346	0.0806840678774516	-3.27751553335898	4.17570711244848	0.466458665179807	0.527132122210585	0.827560908205409	0.518217185774752	0.816926786370227
Phytoene desaturase (EC 1.14.99.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	0.341389984651443	0.531484573027889	0.154848044402284	-0.153903958615414	1.98981782855925	-3.07820287060453	4.75313532397736	0.244252531899521	4.94177229165537	-0.0771671162657135	-3.4849601663472	5.02850440311591	0.458658354776321	0.930357589835015	0.980876445810382	0.844053187041287	0.956071680364513
FIGfam138462: Acyl-CoA synthetase, AMP-(fatty) acid ligase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-3.04888637271111	-3.56706930271167	-2.93136276358146	0.423264137608866	6.44882474874949	-13.7754004102598	11.7368414415913	0.92044885608144	17.0390613175142	0.0681397489597532	-4.38613433178221	3.92255672273033	0.471875005740203	0.773495108034941	0.93426716109092	0.867033834489814	0.961373620629481
Transcriptional regulator of fatty acid biosynthesis FabT	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	7.36451391125199	7.38248983673994	7.34795677237454	-0.0750465103962279	1.01662378053066	-1.39152326041279	1.89533705276354	0.0593746007678813	2.51780562809395	-0.0655884925562863	-4.47606403126468	7.32905568163377	0.474258975593382	0.7617604983745	0.935586527890232	0.859067499837624	0.961689488185147
Acyl carrier protein (ACP2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-4.85062844522973	-4.51070962509265	-6.02350137740819	-0.441708125375735	5.32110084569989	-8.01979400647993	8.69719422929449	0.641132204484805	11.3973671626761	-0.063917199665738	-4.44446998227961	5.2720769689488	0.48281250350094	0.809429046125997	0.945878257380262	0.839873518992617	0.953069388372818
Triacylglycerol lipase precursor (EC 3.1.1.3)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	-8.10974315287712	-8.1333953846673	-8.08321177058684	0.448237825366173	5.41032779357471	-10.4882346687269	13.4642764340419	0.871394812160801	16.8391482677181	0.0626452720072385	-3.07290035796393	4.17413385189737	0.471138851426896	0.520824507652414	0.826015290025218	0.637145748987854	0.871784787944836
Phytoene dehydrogenase (EC 1.14.99.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	5.72525500616587	5.73404847075663	5.62061420572867	-0.107813737906351	1.50784818607722	-2.20235795646419	3.34382569702656	0.0553992740950412	3.40533482806796	-0.0548796202283198	-7.97872209220936	6.34234184259326	0.478125004459011	0.791049159509027	0.944137117953445	0.958178624780792	0.989464787141038
3-oxoacyl-coenzyme A reductase of elongase (EC 1.1.1.62)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	0.832990417324226	0.855362607567509	0.691905459479079	-0.140281399415159	2.6589345119331	-5.10437008037287	4.87121285224599	0.209080730630983	5.40686084365655	-0.0505251336624618	-5.67256415809255	3.27544753593428	0.462500007672546	0.713940034257047	0.921126675995101	0.801852764592219	0.942619569470223
TesB-like acyl-CoA thioesterase 1	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl-CoA_thioesterase_II	-9.46254522453747	-9.33790388460328	-9.60986607589077	-0.223736834545896	4.1051052184392	-8.92738423576446	8.49420027193703	0.814723978753997	12.81000983658	-0.0504167017335534	-4.31750847402325	3.69847062721747	0.475000005099006	0.493022678792786	0.811086542031044	0.521245588776549	0.815797402465813
Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	6.58603677123986	6.58073680086935	6.60545596140132	0.040700590378199	1.05845490431378	-1.96549831771889	1.81877344863306	0.121475167759578	3.01787524978139	0.0434270894932613	-4.27984395521054	4.84818159390758	0.468018727261793	0.717426443139835	0.922651447019831	0.863834936348481	0.963145447023483
Short chain fatty acids transporter	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	3.21717436166602	3.14720622927795	3.21717436166602	0.0841444436429946	1.64947665078717	-2.74741036045168	2.82902008610612	0.222224164765324	3.29823973390891	0.0433131665994	-2.89297094069179	4.12415968708054	0.489859596441259	0.809161340802071	0.949403176170653	0.963181845244539	0.99103119674981
Lycopene cyclase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-9.46000710625674	-9.25719372056584	-9.607041877734	-0.187726775478698	4.06223303396968	-9.9377784283208	9.30589505570632	0.69731254672979	12.701999126321	-0.0414225859301161	-4.45098356689647	3.82159833444524	0.482059286014651	0.479533297818188	0.799761621203787	0.483140517087402	0.792333589212295
putative transcriptional regulator, inferred for PFA pathway	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Polyunsaturated_Fatty_Acids_synthesis	-8.99633836371461	-9.11531969691368	-8.91681120382104	-0.15971718413768	4.63318500890632	-10.0528589353315	8.6632572457586	0.830421619137459	13.482725268797	-0.0354953241610645	-3.8871720522838	3.84958609692072	0.481250003820066	0.549158529352944	0.836059130910332	0.581163297809002	0.842754502033581
Putative Zn-dependent hydrolase in polyisoprenoid biosynthetic cluster	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	-8.70576194476006	-8.67215117623871	-8.76165801674246	-0.207570063491488	6.40867216607995	-13.1990305965149	11.9066621484295	0.978245237311933	16.6618007499202	-0.0339865947344053	-4.12333293371867	3.43227166032808	0.477379099761099	0.616016961468936	0.868801055858491	0.58675107303687	0.849400827124406
Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	-3.12904061041581	-3.16437649707318	-3.09638695206089	0.19421983579732	5.68231998651554	-11.4601982060731	11.589190556696	0.705140492084881	16.1769277639527	0.0301841014380854	-4.27662001734529	5.03793205938358	0.481250003820066	0.743838166389186	0.924250613348793	0.890950260072745	0.969527388196783
FIG138576: 3-oxoacyl-[ACP] synthase (EC 2.3.1.41)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-2.76341907192351	-2.91273362692931	-2.57328777207042	-0.205195702715951	5.36443372331075	-9.92574499572412	9.54552057968615	0.762122874015294	14.1506332705621	-0.0301651447758115	-4.35597992919113	3.76384073690419	0.480499223929895	0.794356355242293	0.940624698585266	0.910547306312109	0.975547473579142
Intracellular PHB depolymerase (EC 3.1.1.-)	Fatty Acids, Lipids, and Isoprenoids	NA	Polyhydroxybutyrate_metabolism	-9.33712078711815	-9.25347333015275	-9.46330398126956	-0.1647933184479	4.14262695027506	-9.30045482973539	8.88064715057634	0.800543187430266	14.0036552257525	-0.026236229813491	-4.05360164502938	4.01459743134992	0.481250003820066	0.535223257066165	0.829896695187002	0.551030311600165	0.830008592724623
Phospholipase A1 precursor (EC 3.1.1.32, EC 3.1.1.4)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	-0.120566644479338	-0.0774297757055145	-0.260088331041523	-0.0665062769853524	3.11958939397524	-5.44052055409446	4.79143860533539	0.356854910195764	6.95796563236665	-0.0258291030312263	-3.73427734302933	3.48724936854229	0.491419658527015	0.825635469644907	0.953362064750628	0.85561920181212	0.959997515284426
Methoxyneurosporene dehydrogenase (EC 1.14.99.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-1.7094484659407	-1.55469135393049	-1.84391687627212	-0.10971073715165	2.92158069298371	-12.0339183253713	3.61993145059702	0.297378615466469	14.6772720445193	-0.0207131545965509	-10.3965063561971	3.87852090027179	0.484375003182019	0.313241323719122	0.739040502260467	0.846529341401632	0.955536212790002
